TS1208,1
TS1209,0
TS1210,0
TS1211,1
TS1212,0
TS1213,1
TS1214,0
TS1215,0
TS1216,0
TS1217,0
TS1218,1
TS1219,0
TS1220,1
TS1221,0
TS1222,0
TS1223,0
TS1224,0
TS1225,0
TS1226,0
TS1227,0
TS1228,0
TS1229,1
TS1230,0
TS1231,1
TS1232,0
TS1233,0
TS1234,1
TS1235,1
TS1236,1
TS1237,0
TS1238,0
TS1239,1
TS1240,0
TS1241,0
TS1242,0
TS1243,0
TS1244,1
TS1245,1
TS1246,0
TS1247,0
TS1248,0
TS1249,1
TS1250,1
TS1251,1
TS1252,1
TS1253,0
TS1254,1
TS1255,0
TS1256,1
TS1257,0
TS1258,0
TS1259,1
TS1260,0
TS1261,0
TS1262,1
TS1263,0
TS1264,1
TS1265,1
TS1266,0
TS1267,1
TS1268,1
TS1269,0
TS1270,0
TS1271,0
TS1272,0
TS1273,0
TS1274,0
TS1275,1
TS1276,0
TS1277,1
TS1278,0
TS1279,0
TS1280,0
TS1281,1
TS1282,1
TS1283,1
TS1284,1
TS1285,0
TS1286,1
TS1287,0
TS1288,0
TS1289,1
TS1290,0
TS1291,0
TS1292,1
TS1293,0
TS1294,1
TS1295,0
TS1296,0
TS1297,0
TS1298,0
TS1299,0
TS1300,0
TS1301,1
TS1302,0
TS1303,0
TS1304,0
TS1305,0
TS1306,0
TS1307,0
TS1308,0
TS1309,0
TS1310,1
TS1311,0
TS1312,1
TS1313,0
TS1314,0
TS1315,0
TS1316,0
TS1317,1
TS1318,0
TS1319,0
TS1320,1
TS1321,1
TS1322,0
TS1323,0
TS1324,0
TS1325,1
TS1326,0
TS1327,0
TS1328,0
TS1329,1
TS1330,0
TS1331,0
TS1332,0
TS1333,0
TS1334,0
TS1335,0
TS1336,1
TS1337,1
TS1338,0
TS1339,0
TS1340,0
TS1341,0
TS1342,0
TS1343,0
TS1344,0
TS1345,0
TS1346,0
TS1347,0
TS1348,0
TS1349,0
TS1350,1
TS1351,1
TS1352,0
TS1353,1
TS1354,1
TS1355,1
TS1356,1
TS1357,0
TS1358,1
TS1359,0
TS1360,1
TS1361,0
TS1362,0
TS1363,1
TS1364,0
TS1365,1
TS1366,0
TS1367,1
TS1368,0
TS1369,1
TS1370,0
TS1371,0
TS1372,1
TS1373,1
TS1374,1
TS1375,0
TS1376,0
TS1377,0
TS1378,0
TS1379,1
TS1380,1
TS1381,0
TS1382,1
TS1383,0
TS1384,0
TS1385,0
TS1386,1
TS1387,0
TS1388,0
TS1389,1
TS1390,0
TS1391,0
TS1392,0
TS1393,1
TS1394,0
TS1395,1
TS1396,0
TS1397,1
TS1398,1
TS1399,0
TS1400,0
TS1401,0
TS1402,1
TS1403,0
TS1404,0
TS1405,1
TS1406,1
TS1407,1
TS1408,0
TS1409,0
TS1410,0
TS1411,1
TS1412,0
TS1413,0
TS1414,0
TS1415,0
TS1416,1
TS1417,1
TS1418,0
TS1419,1
TS1420,0
TS1421,1
TS1422,0
TS1423,0
TS1424,0
TS1425,1
TS1426,1
TS1427,0
TS1428,0
TS1429,0
TS1430,1
TS1431,0
TS1432,1
TS1433,0
TS1434,0
TS1435,1
TS1436,1
TS1437,1
TS1438,1
TS1439,0
TS1440,1
TS1441,0
TS1442,0
TS1443,1
TS1444,0
TS1445,1
TS1446,0
TS1447,0
TS1448,0
TS1449,0
TS1450,1
TS1451,1
TS1452,1
TS1453,0
TS1454,0
TS1455,1
TS1456,0
TS1457,0
TS1458,1
TS1459,0
TS1460,0
TS1461,1
TS1462,1
TS1463,1
TS1464,1
TS1465,0
TS1466,0
TS1467,0
TS1468,1
TS1469,0
TS1470,0
TS1471,0
TS1472,1
TS1473,0
TS1474,1
TS1475,0
TS1476,1
TS1477,1
TS1478,0
TS1479,1
TS1480,1
TS1481,0
TS1482,1
TS1483,0
TS1484,0
TS1485,0
TS1486,0
TS1487,0
TS1488,1
TS1489,0
TS1490,0
TS1491,0
TS1492,0
TS1493,1
TS1494,0
TS1495,1
TS1496,1
TS1497,1
TS1498,1
TS1499,0
TS1500,0
TS1501,0
TS1502,1
TS1503,0
TS1504,1
TS1505,1
TS1506,1
TS1507,0
TS1508,1
TS1509,0
TS1510,0
TS1511,1
TS1512,0
TS1513,0
TS1514,1
TS1515,0
TS1516,0
TS1517,1
TS1518,1
TS1519,0
TS1520,0
TS1521,0
TS1522,0
TS1523,0
TS1524,1
TS1525,1
TS1526,0
TS1527,1
TS1528,1
TS1529,0
TS1530,1
TS1531,0
TS1532,0
TS1533,0
TS1534,1
TS1535,0
TS1536,0
TS1537,0
TS1538,1
TS1539,1
TS1540,1
TS1541,0
TS1542,0
TS1543,1
TS1544,0
TS1545,0
TS1546,1
TS1547,0
TS1548,0
TS1549,0
TS1550,0
TS1551,0
TS1552,0
TS1553,1
TS1554,0
TS1555,1
TS1556,0
TS1557,1
TS1558,1
TS1559,0
TS1560,0
TS1561,0
TS1562,1
TS1563,0
TS1564,0
TS1565,1
TS1566,0
TS1567,1
TS1568,0
TS1569,0
TS1570,0
TS1571,1
TS1572,0
TS1573,0
TS1574,0
TS1575,0
TS1576,0
TS1577,0
TS1578,0
TS1579,0
TS1580,0
TS1581,0
TS1582,0
TS1583,0
TS1584,1
TS1585,0
TS1586,0
TS1587,0
TS1588,0
TS1589,0
TS1590,1
TS1591,1
TS1592,0
TS1593,0
TS1594,0
TS1595,0
TS1596,0
TS1597,0
TS1598,1
TS1599,0
TS1600,1
TS1601,0
TS1602,0
TS1603,1
TS1604,1
TS1605,1
TS1606,1
TS1607,1
TS1608,0
TS1609,0
TS1610,0
TS1611,0
TS1612,0
TS1613,1
TS1614,1
TS1615,1
TS1616,0
TS1617,1
TS1618,0
TS1619,1
TS1620,1
TS1621,1
TS1622,1
TS1623,0
TS1624,0
TS1625,0
TS1626,0
TS1627,0
TS1628,0
TS1629,1
TS1630,0
TS1631,0
TS1632,0
TS1633,0
TS1634,0
TS1635,1
TS1636,0
TS1637,0
TS1638,1
TS1639,0
TS1640,1
TS1641,0
TS1642,0
TS1643,0
TS1644,0
TS1645,0
TS1646,0
TS1647,1
TS1648,0
TS1649,0
TS1650,0
TS1651,0
TS1652,0
TS1653,0
TS1654,1
TS1655,1
TS1656,1
TS1657,1
TS1658,0
TS1659,0
TS1660,0
TS1661,0
TS1662,0
TS1663,1
TS1664,0
TS1665,0
TS1666,1
TS1667,1
TS1668,0
TS1669,0
TS1670,0
TS1671,0
TS1672,0
TS1673,0
TS1674,0
TS1675,0
TS1676,1
TS1677,1
TS1678,0
TS1679,1
TS1680,0
TS1681,0
TS1682,0
TS1683,0
TS1684,0
TS1685,0
TS1686,0
TS1687,0
TS1688,0
TS1689,0
TS1690,1
TS1691,0
TS1692,1
TS1693,1
TS1694,0
TS1695,0
TS1696,0
TS1697,0
TS1698,0
TS1699,1
TS1700,1
TS1701,1
TS1702,0
TS1703,0
TS1704,1
TS1705,1
TS1706,0
TS1707,0
TS1708,1
TS1709,1
TS1710,0
TS1711,0
TS1712,1
TS1713,0
TS1714,0
TS1715,0
TS1716,0
TS1717,0
TS1718,0
TS1719,1
TS1720,1
TS1721,0
TS1722,1
TS1723,1
TS1724,1
TS1725,0
TS1726,0
TS1727,1
TS1728,0
TS1729,0
TS1730,0
TS1731,1
TS1732,1
TS1733,1
TS1734,0
TS1735,0
TS1736,0
TS1737,0
TS1738,0
TS1739,0
TS1740,1
TS1741,1
TS1742,1
TS1743,0
TS1744,0
TS1745,0
TS1746,0
TS1747,1
TS1748,1
TS1749,1
TS1750,1
TS1751,1
TS1752,1
TS1753,0
TS1754,0
TS1755,0
TS1756,0
TS1757,1
TS1758,0
TS1759,0
TS1760,0
TS1761,1
TS1762,0
TS1763,1
TS1764,0
TS1765,1
TS1766,0
TS1767,1
TS1768,0
TS1769,1
TS1770,1
TS1771,0
TS1772,0
TS1773,0
TS1774,0
TS1775,0
TS1776,1
TS1777,0
TS1778,1
TS1779,0
TS1780,0
TS1781,1
TS1782,0
TS1783,0
TS1784,0
TS1785,0
TS1786,0
TS1787,0
TS1788,1
TS1789,1
TS1790,1
TS1791,1
TS1792,1
TS1793,0
TS1794,0
TS1795,0
TS1796,1
TS1797,1
TS1798,1
TS1799,0
TS1800,0
TS1801,1
TS1802,0
TS1803,1
TS1804,1
TS1805,0
TS1806,0
TS1807,1
TS1808,0
TS1809,0
TS1810,1
TS1811,1
TS1812,0
TS1813,0
TS1814,0
TS1815,1
TS1816,1
TS1817,0
TS1818,0
TS1819,1
TS1820,0
TS1821,0
TS1822,0
TS1823,0
TS1824,0
TS1825,1
TS1826,1
TS1827,0
TS1828,0
TS1829,0
TS1830,0
TS1831,0
TS1832,0
TS1833,1
TS1834,0
TS1835,1
TS1836,1
TS1837,0
TS1838,1
TS1839,0
TS1840,1
TS1841,0
TS1842,1
TS1843,0
TS1844,0
TS1845,0
TS1846,1
TS1847,0
TS1848,0
TS1849,1
TS1850,0
TS1851,1
TS1852,0
TS1853,1
TS1854,1
TS1855,0
TS1856,1
TS1857,1
TS1858,1
TS1859,1
TS1860,0
TS1861,0
TS1862,0
TS1863,1
TS1864,1
TS1865,1
TS1866,1
TS1867,0
TS1868,0
TS1869,0
TS1870,1
TS1871,1
TS1872,0
TS1873,0
TS1874,0
TS1875,1
TS1876,0
TS1877,0
TS1878,1
TS1879,0
TS1880,0
TS1881,0
TS1882,0
TS1883,1
TS1884,0
TS1885,0
TS1886,0
TS1887,1
TS1888,1
TS1889,0
TS1890,1
TS1891,0
TS1892,0
TS1893,0
TS1894,0
TS1895,0
TS1896,1
TS1897,0
TS1898,0
TS1899,1
TS1900,0
TS1901,0
TS1902,0
TS1903,1
TS1904,0
TS1905,0
TS1906,0
TS1907,1
TS1908,1
TS1909,0
TS1910,0
TS1911,0
TS1912,0
TS1913,0
TS1914,1
TS1915,0
TS1916,0
TS1917,1
TS1918,1
TS1919,0
TS1920,0
TS1921,1
TS1922,0
TS1923,0
TS1924,1
TS1925,0
TS1926,1
TS1927,1
TS1928,0
TS1929,0
TS1930,1
TS1931,0
TS1932,0
TS1933,0
TS1934,1
TS1935,0
TS1936,1
TS1937,1
TS1938,0
TS1939,0
TS1940,0
TS1941,0
TS1942,1
TS1943,1
TS1944,0
TS1945,0
TS1946,0
TS1947,1
TS1948,0
TS1949,0
TS1950,1
TS1951,1
TS1952,0
TS1953,1
TS1954,1
TS1955,1
TS1956,1
TS1957,1
TS1958,0
TS1959,0
TS1960,1
TS1961,1
TS1962,0
TS1963,1
TS1964,0
TS1965,0
TS1966,1
TS1967,1
TS1968,0
TS1969,0
TS1970,0
TS1971,1
TS1972,0
TS1973,0
TS1974,0
TS1975,0
TS1976,0
TS1977,0
TS1978,0
TS1979,0
TS1980,0
TS1981,0
TS1982,0
TS1983,0
TS1984,0
TS1985,1
TS1986,0
TS1987,1
TS1988,1
TS1989,1
TS1990,1
TS1991,0
TS1992,0
TS1993,0
TS1994,0
TS1995,1
TS1996,0
TS1997,0
TS1998,0
TS1999,0
TS2000,0
TS2001,1
TS2002,0
TS2003,0
TS2004,0
TS2005,0
TS2006,1
TS2007,1
TS2008,0
TS2009,0
TS2010,1
TS2011,0
TS2012,1
TS2013,1
TS2014,0
TS2015,1
TS2016,0
TS2017,0
TS2018,1
TS2019,0
TS2020,0
TS2021,0
TS2022,1
TS2023,0
TS2024,0
TS2025,0
TS2026,1
TS2027,0
TS2028,1
TS2029,0
TS2030,0
TS2031,0
TS2032,1
TS2033,1
TS2034,1
TS2035,0
TS2036,1
TS2037,0
TS2038,1
TS2039,0
TS2040,1
TS2041,0
TS2042,1
TS2043,1
TS2044,0
TS2045,1
TS2046,0
TS2047,0
TS2048,1
TS2049,1
TS2050,0
TS2051,0
TS2052,0
TS2053,0
TS2054,0
TS2055,0
TS2056,1
TS2057,0
TS2058,0
TS2059,1
TS2060,1
TS2061,1
TS2062,0
TS2063,1
TS2064,1
TS2065,1
TS2066,1
TS2067,1
TS2068,0
TS2069,1
TS2070,0
TS2071,0
TS2072,0
TS2073,0
TS2074,1
TS2075,0
TS2076,0
TS2077,1
TS2078,0
TS2079,1
TS2080,1
TS2081,0
TS2082,0
TS2083,0
TS2084,0
TS2085,0
TS2086,1
TS2087,0
TS2088,0
TS2089,0
TS2090,0
TS2091,0
TS2092,0
TS2093,0
TS2094,0
TS2095,1
TS2096,1
TS2097,1
TS2098,1
TS2099,0
TS2100,0
TS2101,0
TS2102,0
TS2103,0
TS2104,1
TS2105,0
TS2106,0
TS2107,0
TS2108,0
TS2109,1
TS2110,0
TS2111,0
TS2112,0
TS2113,0
TS2114,1
TS2115,1
TS2116,0
TS2117,0
TS2118,0
TS2119,0
TS2120,0
TS2121,0
TS2122,0
TS2123,0
TS2124,1
TS2125,0
TS2126,0
TS2127,0
TS2128,0
TS2129,0
TS2130,0
TS2131,0
TS2132,0
TS2133,0
TS2134,0
TS2135,0
TS2136,0
TS2137,1
TS2138,1
TS2139,0
TS2140,0
TS2141,0
TS2142,1
